app_user_id,app_user_name,app_account_id,seat_tiers_array,signup_date,is_account_owner,is_internal_user
app_user_0000698,User ZV,app_acct_000332,"[""Tier 1""]",2025-09-08,False,False
app_user_0000699,User ZW,app_acct_000333,"[""Tier 2""]",2024-10-28,True,False
app_user_0000700,User ZX,app_acct_000334,"[""Tier 2""]",2026-04-30,True,False
app_user_0000701,User ZY,app_acct_000334,"[""Tier 2"", ""Internal""]",2026-04-30,False,False
app_user_0000702,User ZZ,app_acct_000335,"[""Tier 3""]",2026-01-14,True,False
app_user_0000703,User AAA,app_acct_000336,"[""Tier 3""]",2026-04-30,True,False
app_user_0000704,User AAB,app_acct_000336,"[""Tier 1""]",2026-03-30,False,False
app_user_0000705,User AAC,app_acct_000336,"[""Tier 1""]",2026-04-30,False,False
app_user_0000706,User AAD,app_acct_000337,"[""Tier 1""]",2026-03-11,True,False
app_user_0000707,User AAE,app_acct_000338,"[""Tier 3""]",2026-04-30,True,False
app_user_0000708,User AAF,app_acct_000339,"[""Tier 1""]",2025-11-02,True,False
app_user_0000709,User AAG,app_acct_000340,"[""Tier 2""]",2025-12-07,True,False
app_user_0000710,User AAH,app_acct_000340,"[""Tier 3""]",2025-12-04,False,False
app_user_0000711,User AAI,app_acct_000340,"[""Tier 4""]",2025-10-18,False,False
app_user_0000712,User AAJ,app_acct_000340,"[""Tier 2""]",2026-02-10,False,False
app_user_0000713,User AAK,app_acct_000340,"[""Tier 2""]",2026-01-10,False,False
app_user_0000714,User AAL,app_acct_000340,"[""Tier 3""]",2026-01-02,False,False
app_user_0000715,User AAM,app_acct_000340,"[""Tier 1""]",2025-11-01,False,False
app_user_0000716,User AAN,app_acct_000340,"[""Tier 1""]",2025-11-29,False,False
app_user_0000717,User AAO,app_acct_000340,"[""Tier 2""]",2025-10-06,False,False
app_user_0000718,User AAP,app_acct_000340,"[""Tier 3""]",2026-01-31,False,False
app_user_0000719,User AAQ,app_acct_000340,"[""Tier 3"", ""Other""]",2025-11-11,False,False
app_user_0000720,User AAR,app_acct_000340,"[""Tier 4""]",2026-02-25,False,False
app_user_0000721,User AAS,app_acct_000340,"[""Tier 1""]",2025-12-21,False,False
app_user_0000722,User AAT,app_acct_000340,"[""Tier 3""]",2026-04-09,False,False
app_user_0000723,User AAU,app_acct_000340,"[""Tier 1""]",2026-02-03,False,False
app_user_0000724,User AAV,app_acct_000340,"[""Tier 3""]",2025-10-31,False,False
app_user_0000725,User AAW,app_acct_000340,"[""Tier 3""]",2025-10-03,False,False
app_user_0000726,User AAX,app_acct_000340,"[""Internal""]",2025-10-29,False,False
app_user_0000727,User AAY,app_acct_000340,"[""Tier 2""]",2026-03-06,False,False
app_user_0000728,User AAZ,app_acct_000340,"[""Tier 1""]",2026-02-28,False,False
app_user_0000729,User ABA,app_acct_000340,"[""Other""]",2025-10-31,False,False
app_user_0000730,User ABB,app_acct_000340,"[""Other""]",2026-03-01,False,False
app_user_0000731,User ABC,app_acct_000340,"[""Tier 2""]",2025-10-17,False,False
app_user_0000732,User ABD,app_acct_000341,"[""Other""]",2025-12-09,True,False
app_user_0000733,User ABE,app_acct_000341,"[""Tier 1""]",2025-12-28,False,False
app_user_0000734,User ABF,app_acct_000342,"[""Tier 2""]",2026-03-07,True,False
app_user_0000735,User ABG,app_acct_000343,"[""Tier 1"", ""Tier 4""]",2025-08-17,True,False
app_user_0000736,User ABH,app_acct_000344,"[""Other""]",2026-04-30,True,False
app_user_0000737,User ABI,app_acct_000345,"[""Tier 3""]",2026-04-30,True,False
app_user_0000738,User ABJ,app_acct_000345,"[""Tier 3""]",2026-04-30,False,False
app_user_0000739,User ABK,app_acct_000345,"[""Tier 1""]",2026-04-30,False,False
app_user_0000740,User ABL,app_acct_000346,"[""Tier 3""]",2026-02-01,True,False
app_user_0000741,User ABM,app_acct_000346,"[""Tier 1""]",2025-12-14,False,False
app_user_0000742,User ABN,app_acct_000347,"[""Tier 3""]",2026-04-04,True,False
app_user_0000743,User ABO,app_acct_000348,"[""Tier 1""]",2026-04-30,True,False
app_user_0000744,User ABP,app_acct_000348,"[""Internal""]",2026-04-30,False,False
app_user_0000745,User ABQ,app_acct_000349,"[""Tier 4""]",2026-04-30,True,False
app_user_0000746,User ABR,app_acct_000349,"[""Tier 3""]",2026-04-30,False,False
app_user_0000747,User ABS,app_acct_000349,"[""Tier 2""]",2026-04-30,False,False
app_user_0000748,User ABT,app_acct_000349,"[""Tier 2""]",2026-04-30,False,False
app_user_0000749,User ABU,app_acct_000349,"[""Tier 3""]",2026-04-30,False,False
app_user_0000750,User ABV,app_acct_000349,"[""Tier 3""]",2026-04-30,False,False
app_user_0000751,User ABW,app_acct_000349,"[""Tier 2""]",2026-04-06,False,False
app_user_0000752,User ABX,app_acct_000349,"[""Tier 2""]",2026-04-30,False,False
app_user_0000753,User ABY,app_acct_000349,"[""Other""]",2026-04-30,False,False
app_user_0000754,User ABZ,app_acct_000349,"[""Tier 3""]",2026-04-30,False,False
app_user_0000755,User ACA,app_acct_000350,"[""Tier 1""]",2026-04-06,True,False
app_user_0000756,User ACB,app_acct_000351,"[""Tier 1""]",2026-04-30,True,False
app_user_0000757,User ACC,app_acct_000351,"[""Other""]",2026-04-30,False,False
app_user_0000758,User ACD,app_acct_000351,"[""Tier 1""]",2026-04-25,False,False
app_user_0000759,User ACE,app_acct_000352,"[""Tier 1""]",2025-10-20,True,False
app_user_0000760,User ACF,app_acct_000353,"[""Tier 2""]",2026-04-30,True,False
app_user_0000761,User ACG,app_acct_000353,"[""Tier 1""]",2026-03-05,False,False
app_user_0000762,User ACH,app_acct_000353,"[""Tier 1""]",2026-02-20,False,False
app_user_0000763,User ACI,app_acct_000354,"[""Tier 2""]",2026-01-29,True,False
app_user_0000764,User ACJ,app_acct_000355,"[""Tier 1"", ""Internal""]",2025-07-01,True,True
app_user_0000765,User ACK,app_acct_000356,"[""Tier 1""]",2025-01-23,True,False
app_user_0000766,User ACL,app_acct_000357,"[""Tier 1""]",2026-04-30,True,False
app_user_0000767,User ACM,app_acct_000358,"[""Tier 1""]",2025-07-22,True,False
app_user_0000768,User ACN,app_acct_000359,"[""Tier 1"", ""Other""]",2026-04-30,True,False
app_user_0000769,User ACO,app_acct_000359,"[""Tier 1""]",2026-04-30,False,False
app_user_0000770,User ACP,app_acct_000360,"[""Tier 1""]",2026-03-08,True,False
app_user_0000771,User ACQ,app_acct_000360,"[""Tier 2"", ""Tier 1""]",2026-02-27,False,False
app_user_0000772,User ACR,app_acct_000360,"[""Tier 3""]",2026-02-15,False,False
app_user_0000773,User ACS,app_acct_000361,"[""Tier 2""]",2025-04-07,True,False
app_user_0000774,User ACT,app_acct_000361,"[""Tier 1""]",2025-08-21,False,False
app_user_0000775,User ACU,app_acct_000362,"[""Tier 3""]",2026-04-30,True,False
app_user_0000776,User ACV,app_acct_000363,"[""Tier 1""]",2025-07-05,True,False
app_user_0000777,User ACW,app_acct_000363,"[""Tier 1""]",2025-08-27,False,False
app_user_0000778,User ACX,app_acct_000364,"[""Tier 3""]",2026-04-30,True,False
app_user_0000779,User ACY,app_acct_000365,"[""Tier 1""]",2026-04-30,True,False
app_user_0000780,User ACZ,app_acct_000365,"[""Tier 1""]",2026-04-30,False,False
app_user_0000781,User ADA,app_acct_000366,"[""Tier 3""]",2026-03-22,True,False
app_user_0000782,User ADB,app_acct_000367,"[""Other"", ""Internal""]",2025-09-19,True,True
app_user_0000783,User ADC,app_acct_000368,"[""Tier 1""]",2026-04-30,True,False
app_user_0000784,User ADD,app_acct_000369,"[""Tier 4""]",2026-01-10,True,False
app_user_0000785,User ADE,app_acct_000370,"[""Tier 1""]",2026-04-30,True,False
app_user_0000786,User ADF,app_acct_000370,"[""Tier 1""]",2026-04-30,False,False
app_user_0000787,User ADG,app_acct_000370,"[""Tier 1""]",2026-04-30,False,False
app_user_0000788,User ADH,app_acct_000371,"[""Tier 2"", ""Tier 3""]",2026-03-17,True,False
app_user_0000789,User ADI,app_acct_000372,"[""Tier 2""]",2025-06-06,True,False
app_user_0000790,User ADJ,app_acct_000372,"[""Tier 1""]",2025-05-20,False,False
app_user_0000791,User ADK,app_acct_000372,"[""Tier 2""]",2025-05-24,False,False
app_user_0000792,User ADL,app_acct_000373,"[""Tier 2""]",2026-04-30,True,False
app_user_0000793,User ADM,app_acct_000373,"[""Tier 1""]",2026-04-30,False,False
app_user_0000794,User ADN,app_acct_000373,"[""Tier 2""]",2026-04-30,False,False
app_user_0000795,User ADO,app_acct_000373,"[""Tier 1""]",2026-04-30,False,False
app_user_0000796,User ADP,app_acct_000373,"[""Tier 2""]",2026-04-30,False,False
app_user_0000797,User ADQ,app_acct_000373,"[""Tier 2""]",2026-04-30,False,False
app_user_0000798,User ADR,app_acct_000374,"[""Tier 1""]",2026-04-09,True,False
app_user_0000799,User ADS,app_acct_000375,"[""Tier 2""]",2026-04-30,True,False
app_user_0000800,User ADT,app_acct_000376,"[""Tier 3""]",2026-04-01,True,False
app_user_0000801,User ADU,app_acct_000377,"[""Tier 1""]",2026-04-30,True,False
app_user_0000802,User ADV,app_acct_000378,"[""Tier 3""]",2026-01-22,True,False
app_user_0000803,User ADW,app_acct_000379,"[""Tier 2""]",2026-04-30,True,False
app_user_0000804,User ADX,app_acct_000380,"[""Tier 1""]",2026-04-15,True,False
app_user_0000805,User ADY,app_acct_000381,"[""Tier 3""]",2026-04-30,True,False
app_user_0000806,User ADZ,app_acct_000381,"[""Tier 1""]",2026-04-30,False,False
app_user_0000807,User AEA,app_acct_000381,"[""Tier 1""]",2026-04-30,False,False
app_user_0000808,User AEB,app_acct_000382,"[""Tier 2""]",2026-04-30,True,False
app_user_0000809,User AEC,app_acct_000383,"[""Tier 1""]",2026-04-30,True,False
app_user_0000810,User AED,app_acct_000383,"[""Tier 1""]",2026-04-30,False,False
app_user_0000811,User AEE,app_acct_000383,"[""Tier 1""]",2026-04-30,False,False
app_user_0000812,User AEF,app_acct_000383,"[""Tier 1""]",2026-04-30,False,False
app_user_0000813,User AEG,app_acct_000383,"[""Tier 3""]",2026-04-16,False,False
app_user_0000814,User AEH,app_acct_000383,"[""Tier 2""]",2026-04-30,False,False
app_user_0000815,User AEI,app_acct_000383,"[""Tier 1""]",2026-04-30,False,False
app_user_0000816,User AEJ,app_acct_000383,"[""Tier 2""]",2026-04-30,False,False
app_user_0000817,User AEK,app_acct_000383,"[""Tier 3""]",2026-04-30,False,False
app_user_0000818,User AEL,app_acct_000383,"[""Tier 1""]",2026-04-30,False,False
app_user_0000819,User AEM,app_acct_000383,"[""Tier 1""]",2026-04-30,False,False
app_user_0000820,User AEN,app_acct_000383,"[""Tier 1"", ""Other""]",2026-04-30,False,False
app_user_0000821,User AEO,app_acct_000384,"[""Tier 1"", ""Tier 2""]",2026-04-30,True,False
app_user_0000822,User AEP,app_acct_000385,"[""Tier 1""]",2026-04-30,True,False
app_user_0000823,User AEQ,app_acct_000386,"[""Tier 1""]",2026-04-30,True,False
app_user_0000824,User AER,app_acct_000386,"[""Tier 1""]",2026-04-30,False,False
app_user_0000825,User AES,app_acct_000387,"[""Tier 2""]",2026-01-20,True,False
app_user_0000826,User AET,app_acct_000387,"[""Tier 2""]",2026-04-30,False,False
app_user_0000827,User AEU,app_acct_000387,"[""Tier 2""]",2025-12-24,False,False
app_user_0000828,User AEV,app_acct_000388,"[""Other""]",2026-04-30,True,False
app_user_0000829,User AEW,app_acct_000389,"[""Other""]",2026-04-30,True,False
app_user_0000830,User AEX,app_acct_000389,"[""Tier 3""]",2025-12-24,False,False
app_user_0000831,User AEY,app_acct_000390,"[""Tier 1""]",2026-04-30,True,False
app_user_0000832,User AEZ,app_acct_000391,"[""Tier 1""]",2026-04-30,True,False
app_user_0000833,User AFA,app_acct_000391,"[""Tier 1""]",2025-11-24,False,False
app_user_0000834,User AFB,app_acct_000391,"[""Tier 2"", ""Tier 3""]",2026-02-07,False,False
app_user_0000835,User AFC,app_acct_000392,"[""Tier 1""]",2026-02-01,True,False
app_user_0000836,User AFD,app_acct_000392,"[""Tier 1""]",2026-04-30,False,False
app_user_0000837,User AFE,app_acct_000393,"[""Tier 1""]",2024-11-13,True,False
app_user_0000838,User AFF,app_acct_000394,"[""Tier 1""]",2026-04-30,True,False
app_user_0000839,User AFG,app_acct_000394,"[""Tier 1"", ""Tier 4""]",2026-04-30,False,False
app_user_0000840,User AFH,app_acct_000395,"[""Other""]",2026-04-30,True,False
app_user_0000841,User AFI,app_acct_000396,"[""Tier 2""]",2025-12-21,True,False
app_user_0000842,User AFJ,app_acct_000396,"[""Tier 1""]",2025-11-13,False,False
app_user_0000843,User AFK,app_acct_000397,"[""Tier 1""]",2024-09-16,True,False
app_user_0000844,User AFL,app_acct_000398,"[""Tier 1""]",2026-04-30,True,False
app_user_0000845,User AFM,app_acct_000399,"[""Tier 1""]",2026-04-30,True,False
app_user_0000846,User AFN,app_acct_000399,"[""Tier 1""]",2026-04-30,False,False
app_user_0000847,User AFO,app_acct_000399,"[""Other""]",2026-04-30,False,False
app_user_0000848,User AFP,app_acct_000400,"[""Tier 4""]",2025-12-15,True,False
app_user_0000849,User AFQ,app_acct_000401,"[""Tier 2""]",2025-07-19,True,False
app_user_0000850,User AFR,app_acct_000401,"[""Tier 2""]",2025-04-15,False,False
app_user_0000851,User AFS,app_acct_000401,"[""Tier 4"", ""Tier 2""]",2025-07-26,False,False
app_user_0000852,User AFT,app_acct_000401,"[""Other""]",2025-03-29,False,False
app_user_0000853,User AFU,app_acct_000402,"[""Tier 2""]",2026-04-30,True,False
app_user_0000854,User AFV,app_acct_000403,"[""Tier 2""]",2026-04-03,True,False
app_user_0000855,User AFW,app_acct_000403,"[""Tier 2""]",2026-01-29,False,False
app_user_0000856,User AFX,app_acct_000403,"[""Tier 2"", ""Tier 4""]",2026-04-30,False,False
app_user_0000857,User AFY,app_acct_000404,"[""Tier 2""]",2026-03-26,True,False
app_user_0000858,User AFZ,app_acct_000404,"[""Tier 3""]",2026-04-30,False,False
app_user_0000859,User AGA,app_acct_000404,"[""Other""]",2026-04-15,False,False
app_user_0000860,User AGB,app_acct_000404,"[""Tier 2""]",2026-04-30,False,False
app_user_0000861,User AGC,app_acct_000404,"[""Tier 2"", ""Tier 4""]",2026-04-04,False,False
app_user_0000862,User AGD,app_acct_000405,"[""Tier 1""]",2026-02-01,True,False
app_user_0000863,User AGE,app_acct_000406,"[""Tier 1""]",2025-08-06,True,False
app_user_0000864,User AGF,app_acct_000407,"[""Tier 1""]",2026-04-30,True,False
app_user_0000865,User AGG,app_acct_000408,"[""Tier 1""]",2025-06-18,True,False
app_user_0000866,User AGH,app_acct_000409,"[""Tier 1"", ""Other""]",2026-01-06,True,False
app_user_0000867,User AGI,app_acct_000410,"[""Tier 1""]",2025-01-25,True,False
app_user_0000868,User AGJ,app_acct_000411,"[""Other""]",2025-06-22,True,False
app_user_0000869,User AGK,app_acct_000411,"[""Tier 2""]",2025-08-10,False,False
app_user_0000870,User AGL,app_acct_000412,"[""Tier 1""]",2026-04-30,True,False
app_user_0000871,User AGM,app_acct_000413,"[""Tier 4""]",2026-04-30,True,False
app_user_0000872,User AGN,app_acct_000414,"[""Tier 2""]",2024-12-25,True,False
app_user_0000873,User AGO,app_acct_000414,"[""Tier 2""]",2025-03-29,False,False
app_user_0000874,User AGP,app_acct_000415,"[""Tier 1""]",2024-10-16,True,False
app_user_0000875,User AGQ,app_acct_000415,"[""Tier 1""]",2024-08-08,False,False
app_user_0000876,User AGR,app_acct_000415,"[""Tier 2"", ""Tier 3""]",2024-12-07,False,False
app_user_0000877,User AGS,app_acct_000416,"[""Tier 1""]",2025-05-22,True,False
app_user_0000878,User AGT,app_acct_000417,"[""Tier 2""]",2025-04-16,True,False
app_user_0000879,User AGU,app_acct_000417,"[""Tier 2""]",2024-11-19,False,False
app_user_0000880,User AGV,app_acct_000418,"[""Tier 2""]",2025-03-22,True,False
app_user_0000881,User AGW,app_acct_000418,"[""Tier 2""]",2025-01-19,False,False
app_user_0000882,User AGX,app_acct_000418,"[""Tier 1""]",2024-08-16,False,False
app_user_0000883,User AGY,app_acct_000418,"[""Tier 3""]",2025-03-11,False,False
app_user_0000884,User AGZ,app_acct_000419,"[""Tier 2"", ""Tier 1""]",2025-10-01,True,False
app_user_0000885,User AHA,app_acct_000420,"[""Tier 3""]",2026-04-30,True,False
app_user_0000886,User AHB,app_acct_000421,"[""Tier 1""]",2025-10-13,True,False
app_user_0000887,User AHC,app_acct_000422,"[""Tier 3""]",2024-10-02,True,False
app_user_0000888,User AHD,app_acct_000422,"[""Tier 1""]",2025-03-20,False,False
app_user_0000889,User AHE,app_acct_000423,"[""Tier 2""]",2025-10-03,True,False
app_user_0000890,User AHF,app_acct_000423,"[""Tier 1""]",2026-01-09,False,False
app_user_0000891,User AHG,app_acct_000424,"[""Tier 2""]",2025-12-21,True,False
app_user_0000892,User AHH,app_acct_000425,"[""Tier 2""]",2025-03-25,True,False
app_user_0000893,User AHI,app_acct_000425,"[""Internal""]",2025-04-19,False,False
app_user_0000894,User AHJ,app_acct_000425,"[""Tier 1""]",2025-07-01,False,False
app_user_0000895,User AHK,app_acct_000425,"[""Tier 3""]",2025-01-07,False,False
app_user_0000896,User AHL,app_acct_000425,"[""Tier 3""]",2025-07-04,False,False
app_user_0000897,User AHM,app_acct_000426,"[""Tier 3""]",2025-04-06,True,False
app_user_0000898,User AHN,app_acct_000426,"[""Tier 2""]",2024-11-02,False,False
app_user_0000899,User AHO,app_acct_000426,"[""Tier 4""]",2024-11-16,False,False
app_user_0000900,User AHP,app_acct_000426,"[""Tier 3""]",2025-03-14,False,False
app_user_0000901,User AHQ,app_acct_000427,"[""Tier 2""]",2024-11-01,True,False
app_user_0000902,User AHR,app_acct_000427,"[""Tier 2""]",2024-11-10,False,False
app_user_0000903,User AHS,app_acct_000427,"[""Tier 3"", ""Tier 4""]",2024-11-04,False,False
app_user_0000904,User AHT,app_acct_000427,"[""Tier 2""]",2024-12-11,False,False
app_user_0000905,User AHU,app_acct_000427,"[""Tier 2""]",2025-01-17,False,False
app_user_0000906,User AHV,app_acct_000427,"[""Tier 3""]",2025-01-02,False,False
app_user_0000907,User AHW,app_acct_000427,"[""Tier 2""]",2024-12-06,False,False
app_user_0000908,User AHX,app_acct_000427,"[""Tier 2"", ""Internal""]",2024-10-17,False,True
app_user_0000909,User AHY,app_acct_000428,"[""Tier 1""]",2026-04-30,True,False
app_user_0000910,User AHZ,app_acct_000429,"[""Tier 1""]",2026-02-10,True,False
app_user_0000911,User AIA,app_acct_000429,"[""Tier 1""]",2026-04-30,False,False
app_user_0000912,User AIB,app_acct_000429,"[""Tier 1""]",2026-04-25,False,False
app_user_0000913,User AIC,app_acct_000429,"[""Tier 4""]",2026-02-21,False,False
app_user_0000914,User AID,app_acct_000430,"[""Tier 1""]",2026-04-30,True,False
app_user_0000915,User AIE,app_acct_000431,"[""Internal"", ""Tier 2""]",2026-04-16,True,False
app_user_0000916,User AIF,app_acct_000432,"[""Tier 3""]",2026-03-03,True,False
app_user_0000917,User AIG,app_acct_000433,"[""Tier 1""]",2025-03-20,True,False
app_user_0000918,User AIH,app_acct_000434,"[""Tier 1""]",2026-04-30,True,False
app_user_0000919,User AII,app_acct_000435,"[""Internal""]",2024-09-13,True,False
app_user_0000920,User AIJ,app_acct_000435,"[""Tier 2""]",2025-03-17,False,False
app_user_0000921,User AIK,app_acct_000435,"[""Tier 1""]",2024-10-23,False,False
app_user_0000922,User AIL,app_acct_000435,"[""Tier 1""]",2025-02-20,False,False
app_user_0000923,User AIM,app_acct_000436,"[""Tier 1""]",2025-10-07,True,False
app_user_0000924,User AIN,app_acct_000437,"[""Tier 1""]",2025-12-01,True,False
app_user_0000925,User AIO,app_acct_000438,"[""Tier 2""]",2026-03-02,True,False
app_user_0000926,User AIP,app_acct_000439,"[""Tier 1""]",2025-12-23,True,False
app_user_0000927,User AIQ,app_acct_000440,"[""Tier 2""]",2026-02-02,True,False
app_user_0000928,User AIR,app_acct_000441,"[""Tier 1""]",2026-03-10,True,False
app_user_0000929,User AIS,app_acct_000442,"[""Tier 3"", ""Internal""]",2025-12-31,True,True
app_user_0000930,User AIT,app_acct_000443,"[""Other"", ""Internal""]",2025-08-22,True,True
app_user_0000931,User AIU,app_acct_000444,"[""Tier 2""]",2026-04-30,True,False
app_user_0000932,User AIV,app_acct_000444,"[""Tier 2""]",2026-04-30,False,False
app_user_0000933,User AIW,app_acct_000445,"[""Tier 1""]",2025-08-27,True,False
app_user_0000934,User AIX,app_acct_000446,"[""Tier 1""]",2026-01-03,True,False
app_user_0000935,User AIY,app_acct_000447,"[""Internal""]",2026-02-03,True,False
app_user_0000936,User AIZ,app_acct_000448,"[""Tier 1""]",2026-04-30,True,False
app_user_0000937,User AJA,app_acct_000449,"[""Tier 2""]",2025-06-29,True,False
app_user_0000938,User AJB,app_acct_000450,"[""Tier 2""]",2026-04-30,True,False
app_user_0000939,User AJC,app_acct_000451,"[""Tier 1""]",2026-02-28,True,False
app_user_0000940,User AJD,app_acct_000452,"[""Tier 4""]",2026-04-30,True,False
app_user_0000941,User AJE,app_acct_000453,"[""Tier 1""]",2026-04-30,True,False
app_user_0000942,User AJF,app_acct_000453,"[""Tier 1""]",2026-04-30,False,False
app_user_0000943,User AJG,app_acct_000454,"[""Tier 2""]",2024-11-30,True,False
app_user_0000944,User AJH,app_acct_000454,"[""Tier 4""]",2024-11-03,False,False
app_user_0000945,User AJI,app_acct_000454,"[""Tier 1""]",2025-02-19,False,False
app_user_0000946,User AJJ,app_acct_000454,"[""Tier 1""]",2024-12-30,False,False
app_user_0000947,User AJK,app_acct_000454,"[""Tier 3""]",2025-02-27,False,False
app_user_0000948,User AJL,app_acct_000454,"[""Tier 3""]",2025-01-29,False,False
app_user_0000949,User AJM,app_acct_000454,"[""Tier 2"", ""Tier 4""]",2024-10-18,False,False
app_user_0000950,User AJN,app_acct_000454,"[""Tier 2""]",2024-07-17,False,False
app_user_0000951,User AJO,app_acct_000454,"[""Tier 2""]",2024-08-08,False,False
app_user_0000952,User AJP,app_acct_000454,"[""Tier 1""]",2024-08-13,False,False
app_user_0000953,User AJQ,app_acct_000455,"[""Tier 2""]",2026-04-30,True,False
app_user_0000954,User AJR,app_acct_000456,"[""Tier 1""]",2025-11-19,True,False
app_user_0000955,User AJS,app_acct_000457,"[""Tier 1""]",2026-04-30,True,False
app_user_0000956,User AJT,app_acct_000457,"[""Tier 2""]",2026-04-30,False,False
app_user_0000957,User AJU,app_acct_000457,"[""Tier 2""]",2026-04-30,False,False
app_user_0000958,User AJV,app_acct_000458,"[""Tier 1""]",2026-04-30,True,False
app_user_0000959,User AJW,app_acct_000458,"[""Tier 1""]",2026-04-30,False,False
app_user_0000960,User AJX,app_acct_000459,"[""Tier 3""]",2025-01-12,True,False
app_user_0000961,User AJY,app_acct_000460,"[""Tier 3""]",2025-02-14,True,False
app_user_0000962,User AJZ,app_acct_000461,"[""Tier 3""]",2026-03-25,True,False
app_user_0000963,User AKA,app_acct_000462,"[""Tier 1""]",2025-04-25,True,False
app_user_0000964,User AKB,app_acct_000462,"[""Tier 1""]",2025-11-08,False,False
app_user_0000965,User AKC,app_acct_000462,"[""Tier 2""]",2025-11-10,False,False
app_user_0000966,User AKD,app_acct_000462,"[""Tier 1""]",2025-07-17,False,False
app_user_0000967,User AKE,app_acct_000462,"[""Tier 2""]",2025-09-13,False,False
app_user_0000968,User AKF,app_acct_000462,"[""Tier 1""]",2025-05-17,False,False
app_user_0000969,User AKG,app_acct_000463,"[""Tier 2"", ""Tier 3""]",2025-11-08,True,False
app_user_0000970,User AKH,app_acct_000463,"[""Other""]",2025-11-13,False,False
app_user_0000971,User AKI,app_acct_000464,"[""Tier 1""]",2026-04-30,True,False
app_user_0000972,User AKJ,app_acct_000465,"[""Tier 2""]",2026-04-05,True,False
app_user_0000973,User AKK,app_acct_000466,"[""Other""]",2024-10-01,True,False
app_user_0000974,User AKL,app_acct_000466,"[""Tier 2""]",2024-08-14,False,False
app_user_0000975,User AKM,app_acct_000466,"[""Tier 1""]",2024-09-20,False,False
app_user_0000976,User AKN,app_acct_000466,"[""Tier 1""]",2024-08-30,False,False
app_user_0000977,User AKO,app_acct_000466,"[""Tier 1""]",2024-12-09,False,False
app_user_0000978,User AKP,app_acct_000466,"[""Tier 1""]",2024-10-17,False,False
app_user_0000979,User AKQ,app_acct_000467,"[""Tier 3""]",2024-10-16,True,False
app_user_0000980,User AKR,app_acct_000467,"[""Tier 2"", ""Internal""]",2024-11-28,False,False
app_user_0000981,User AKS,app_acct_000467,"[""Other""]",2025-04-09,False,False
app_user_0000982,User AKT,app_acct_000467,"[""Tier 2""]",2024-11-22,False,False
app_user_0000983,User AKU,app_acct_000468,"[""Tier 2""]",2026-04-01,True,False
app_user_0000984,User AKV,app_acct_000468,"[""Tier 1""]",2026-04-30,False,False
app_user_0000985,User AKW,app_acct_000468,"[""Tier 2""]",2026-04-23,False,False
app_user_0000986,User AKX,app_acct_000469,"[""Tier 1""]",2025-10-10,True,False
app_user_0000987,User AKY,app_acct_000469,"[""Tier 1"", ""Tier 4""]",2026-01-09,False,False
app_user_0000988,User AKZ,app_acct_000470,"[""Tier 2""]",2025-10-08,True,False
app_user_0000989,User ALA,app_acct_000470,"[""Tier 1""]",2025-09-27,False,False
app_user_0000990,User ALB,app_acct_000470,"[""Tier 1""]",2026-02-19,False,False
app_user_0000991,User ALC,app_acct_000471,"[""Tier 2""]",2025-07-27,True,False
app_user_0000992,User ALD,app_acct_000471,"[""Tier 2""]",2025-08-10,False,False
app_user_0000993,User ALE,app_acct_000471,"[""Other""]",2025-03-30,False,False
app_user_0000994,User ALF,app_acct_000472,"[""Tier 1""]",2025-02-24,True,False
app_user_0000995,User ALG,app_acct_000473,"[""Tier 1""]",2026-04-30,True,False
app_user_0000996,User ALH,app_acct_000474,"[""Tier 1""]",2025-10-23,True,False
app_user_0000997,User ALI,app_acct_000474,"[""Tier 1""]",2026-01-15,False,False
app_user_0000998,User ALJ,app_acct_000475,"[""Tier 4""]",2025-10-07,True,False
app_user_0000999,User ALK,app_acct_000475,"[""Tier 2""]",2025-06-03,False,False
app_user_0001000,User ALL,app_acct_000476,"[""Tier 2"", ""Other""]",2025-09-09,True,False
app_user_0001001,User ALM,app_acct_000477,"[""Tier 2"", ""Other""]",2025-08-07,True,False
app_user_0001002,User ALN,app_acct_000478,"[""Tier 1"", ""Internal""]",2026-04-30,True,True
app_user_0001003,User ALO,app_acct_000479,"[""Tier 3""]",2025-07-01,True,False
app_user_0001004,User ALP,app_acct_000479,"[""Tier 2""]",2025-12-08,False,False
app_user_0001005,User ALQ,app_acct_000480,"[""Other""]",2025-05-11,True,False
app_user_0001006,User ALR,app_acct_000480,"[""Tier 1""]",2025-08-29,False,False
app_user_0001007,User ALS,app_acct_000481,"[""Tier 2"", ""Tier 1""]",2025-02-14,True,False
app_user_0001008,User ALT,app_acct_000481,"[""Tier 2""]",2024-08-07,False,False
app_user_0001009,User ALU,app_acct_000482,"[""Tier 1""]",2025-02-06,True,False
app_user_0001010,User ALV,app_acct_000483,"[""Tier 2""]",2026-04-30,True,False
app_user_0001011,User ALW,app_acct_000483,"[""Tier 2""]",2026-04-30,False,False
app_user_0001012,User ALX,app_acct_000483,"[""Tier 2"", ""Internal""]",2026-04-30,False,True
app_user_0001013,User ALY,app_acct_000484,"[""Tier 1""]",2026-04-30,True,False
app_user_0001014,User ALZ,app_acct_000485,"[""Tier 1""]",2025-12-21,True,False
app_user_0001015,User AMA,app_acct_000486,"[""Tier 1""]",2026-04-30,True,False
app_user_0001016,User AMB,app_acct_000487,"[""Tier 1""]",2026-04-29,True,False
