snapshot_month,billing_account_id,billing_account_name,customer_segment,lifecycle_segment,is_expansion_ready,recommended_action,reason_code
2025-03-01,bill_006382,Billing Account IKL,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_006382,Billing Account IKL,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_006382,Billing Account IKL,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_006382,Billing Account IKL,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_006382,Billing Account IKL,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_006395,Billing Account IKY,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_006423,Billing Account IMA,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_006425,Billing Account IMC,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006449,Billing Account INA,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006449,Billing Account INA,Small,new,0,monitor_activation,new_account
2025-03-01,bill_006468,Billing Account INT,Small,under_adopted,1,churn_review,churned
2025-03-01,bill_006479,Billing Account IOE,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_006491,Billing Account IOQ,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_006493,Billing Account IOS,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006537,Billing Account IQK,Small,new,0,monitor_activation,new_account
2025-03-01,bill_006537,Billing Account IQK,Small,new,0,monitor_activation,new_account
2025-03-01,bill_006537,Billing Account IQK,Small,new,0,monitor_activation,new_account
2025-03-01,bill_006544,Billing Account IQR,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006546,Billing Account IQT,Small,new,0,monitor_activation,new_account
2025-03-01,bill_006552,Billing Account IQZ,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_006558,Billing Account IRF,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006578,Billing Account IRZ,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006600,Billing Account ISV,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_006620,Billing Account ITP,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_006651,Billing Account IUU,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006660,Billing Account IVD,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006686,Billing Account IWD,Small,new,0,monitor_activation,new_account
2025-03-01,bill_006700,Billing Account IWR,Small,new,0,monitor_activation,new_account
2025-03-01,bill_006701,Billing Account IWS,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006707,Billing Account IWY,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_006713,Billing Account IXE,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_006716,Billing Account IXH,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_006718,Billing Account IXJ,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006730,Billing Account IXV,Small,new,0,monitor_activation,new_account
2025-03-01,bill_006758,Billing Account IYX,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006761,Billing Account IZA,Small,new,0,monitor_activation,new_account
2025-03-01,bill_006825,Billing Account JBM,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_006825,Billing Account JBM,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_006869,Billing Account JDE,Small,new,0,monitor_activation,new_account
2025-03-01,bill_006869,Billing Account JDE,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_006877,Billing Account JDM,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_006886,Billing Account JDV,Large,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_006892,Billing Account JEB,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_006931,Billing Account JFO,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007027,Billing Account JJG,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007050,Billing Account JKD,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007094,Billing Account JLV,Medium,at_risk,1,cs_outreach_contraction,recent_contraction
2025-03-01,bill_007126,Billing Account JNB,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007137,Billing Account JNM,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007139,Billing Account JNO,Medium,at_risk,0,cs_outreach_low_adoption,low_active_user_rate
2025-03-01,bill_007200,Billing Account JPX,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007202,Billing Account JPZ,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_007202,Billing Account JPZ,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_007202,Billing Account JPZ,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_007218,Billing Account JQP,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007221,Billing Account JQS,Large,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007224,Billing Account JQV,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_007307,Billing Account JUA,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007325,Billing Account JUS,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007334,Billing Account JVB,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007349,Billing Account JVQ,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007349,Billing Account JVQ,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007432,Billing Account JYV,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_007450,Billing Account JZN,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007460,Billing Account JZX,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007500,Billing Account KBL,Small,at_risk,1,cs_outreach_contraction,recent_contraction
2025-03-01,bill_007503,Billing Account KBO,Unknown,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007505,Billing Account KBQ,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007511,Billing Account KBW,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_007519,Billing Account KCE,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007528,Billing Account KCN,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007543,Billing Account KDC,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007543,Billing Account KDC,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007543,Billing Account KDC,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007568,Billing Account KEB,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_007609,Billing Account KFQ,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007614,Billing Account KFV,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007640,Billing Account KGV,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007657,Billing Account KHM,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007684,Billing Account KIN,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007686,Billing Account KIP,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007726,Billing Account KKD,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_007749,Billing Account KLA,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007752,Billing Account KLD,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007811,Billing Account KNK,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_007812,Billing Account KNL,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007851,Billing Account KOY,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007871,Billing Account KPS,Medium,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007874,Billing Account KPV,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_007886,Billing Account KQH,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007892,Billing Account KQN,Small,new,0,monitor_activation,new_account
2025-03-01,bill_007902,Billing Account KQX,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_007909,Billing Account KRE,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007917,Billing Account KRM,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007932,Billing Account KSB,Large,new,0,monitor_activation,new_account
2025-03-01,bill_007932,Billing Account KSB,Large,new,0,monitor_activation,new_account
2025-03-01,bill_007932,Billing Account KSB,Large,new,0,monitor_activation,new_account
2025-03-01,bill_007932,Billing Account KSB,Large,new,0,monitor_activation,new_account
2025-03-01,bill_007932,Billing Account KSB,Large,new,0,monitor_activation,new_account
2025-03-01,bill_007946,Billing Account KSP,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_007947,Billing Account KSQ,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_007949,Billing Account KSS,Large,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008031,Billing Account KVW,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008050,Billing Account KWP,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_008089,Billing Account KYC,Small,at_risk,0,cs_outreach_low_adoption,low_active_user_rate
2025-03-01,bill_008089,Billing Account KYC,Small,at_risk,0,cs_outreach_low_adoption,low_active_user_rate
2025-03-01,bill_008092,Billing Account KYF,Small,at_risk,0,cs_outreach_contraction,recent_contraction
2025-03-01,bill_008104,Billing Account KYR,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008122,Billing Account KZJ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008123,Billing Account KZK,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_008157,Billing Account LAS,Small,at_risk,1,cs_outreach_contraction,recent_contraction
2025-03-01,bill_008158,Billing Account LAT,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008183,Billing Account LBS,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008192,Billing Account LCB,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_008198,Billing Account LCH,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008204,Billing Account LCN,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008221,Billing Account LDE,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_008230,Billing Account LDN,Medium,at_risk,1,cs_outreach_contraction,recent_contraction
2025-03-01,bill_008240,Billing Account LDX,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008242,Billing Account LDZ,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_008261,Billing Account LES,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_008285,Billing Account LFQ,Medium,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008307,Billing Account LGM,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008307,Billing Account LGM,Small,at_risk,1,cs_outreach_contraction,recent_contraction
2025-03-01,bill_008310,Billing Account LGP,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008310,Billing Account LGP,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008319,Billing Account LGY,Small,at_risk,1,cs_outreach_contraction,recent_contraction
2025-03-01,bill_008337,Billing Account LHQ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008342,Billing Account LHV,Large,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_008352,Billing Account LIF,Medium,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_008355,Billing Account LII,Medium,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008363,Billing Account LIQ,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008384,Billing Account LJL,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008391,Billing Account LJS,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008414,Billing Account LKP,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008444,Billing Account LLT,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_008467,Billing Account LMQ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008469,Billing Account LMS,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008469,Billing Account LMS,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008469,Billing Account LMS,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008469,Billing Account LMS,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008471,Billing Account LMU,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008488,Billing Account LNL,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008490,Billing Account LNN,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008498,Billing Account LNV,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008505,Billing Account LOC,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008517,Billing Account LOO,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008529,Billing Account LPA,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008542,Billing Account LPN,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008546,Billing Account LPR,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008547,Billing Account LPS,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008569,Billing Account LQO,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_008590,Billing Account LRJ,Small,at_risk,0,cs_outreach_low_adoption,low_active_user_rate
2025-03-01,bill_008591,Billing Account LRK,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008612,Billing Account LSF,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_008617,Billing Account LSK,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008619,Billing Account LSM,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_008658,Billing Account LTZ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008686,Billing Account LVB,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_008690,Billing Account LVF,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008695,Billing Account LVK,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_008701,Billing Account LVQ,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008724,Billing Account LWN,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008726,Billing Account LWP,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008727,Billing Account LWQ,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008797,Billing Account LZI,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008806,Billing Account LZR,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008846,Billing Account MBF,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008863,Billing Account MBW,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_008886,Billing Account MCT,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008897,Billing Account MDE,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008903,Billing Account MDK,Small,new,0,monitor_activation,new_account
2025-03-01,bill_008930,Billing Account MEL,Medium,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008951,Billing Account MFG,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_008959,Billing Account MFO,Medium,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_008963,Billing Account MFS,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_008981,Billing Account MGK,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_008987,Billing Account MGQ,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009052,Billing Account MJD,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009053,Billing Account MJE,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009057,Billing Account MJI,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009125,Billing Account MLY,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009126,Billing Account MLZ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009135,Billing Account MMI,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009195,Billing Account MOQ,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009203,Billing Account MOY,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009227,Billing Account MPW,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009247,Billing Account MQQ,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009254,Billing Account MQX,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009277,Billing Account MRU,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009321,Billing Account MTM,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009357,Billing Account MUW,Small,at_risk,0,cs_outreach_low_adoption,low_active_user_rate
2025-03-01,bill_009357,Billing Account MUW,Small,at_risk,0,cs_outreach_low_adoption,low_active_user_rate
2025-03-01,bill_009357,Billing Account MUW,Small,at_risk,0,cs_outreach_low_adoption,low_active_user_rate
2025-03-01,bill_009357,Billing Account MUW,Small,at_risk,0,cs_outreach_low_adoption,low_active_user_rate
2025-03-01,bill_009363,Billing Account MVC,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009363,Billing Account MVC,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009363,Billing Account MVC,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009363,Billing Account MVC,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009367,Billing Account MVG,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_009383,Billing Account MVW,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009407,Billing Account MWU,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009431,Billing Account MXS,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_009432,Billing Account MXT,Medium,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009443,Billing Account MYE,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009478,Billing Account MZN,Large,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009484,Billing Account MZT,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_009493,Billing Account NAC,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009499,Billing Account NAI,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009503,Billing Account NAM,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_009513,Billing Account NAW,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009516,Billing Account NAZ,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009530,Billing Account NBN,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009531,Billing Account NBO,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009537,Billing Account NBU,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_009556,Billing Account NCN,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_009572,Billing Account NDD,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009573,Billing Account NDE,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009580,Billing Account NDL,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009594,Billing Account NDZ,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_009599,Billing Account NEE,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009624,Billing Account NFD,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_009660,Billing Account NGN,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009669,Billing Account NGW,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009683,Billing Account NHK,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009688,Billing Account NHP,Small,at_risk,0,cs_outreach_contraction,recent_contraction
2025-03-01,bill_009694,Billing Account NHV,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009705,Billing Account NIG,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009724,Billing Account NIZ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009758,Billing Account NKH,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009759,Billing Account NKI,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_009793,Billing Account NLQ,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_009821,Billing Account NMS,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_009832,Billing Account NND,Medium,under_adopted,1,churn_review,churned
2025-03-01,bill_009836,Billing Account NNH,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009865,Billing Account NOK,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009869,Billing Account NOO,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009871,Billing Account NOQ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009871,Billing Account NOQ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009871,Billing Account NOQ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009871,Billing Account NOQ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009871,Billing Account NOQ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009871,Billing Account NOQ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009871,Billing Account NOQ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009871,Billing Account NOQ,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009877,Billing Account NOW,Small,new,0,monitor_activation,new_account
2025-03-01,bill_009889,Billing Account NPI,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009906,Billing Account NPZ,Unknown,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_009932,Billing Account NQZ,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_009939,Billing Account NRG,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_009954,Billing Account NRV,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010014,Billing Account NUD,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010017,Billing Account NUG,Small,at_risk,0,cs_outreach_declining,usage_declining
2025-03-01,bill_010017,Billing Account NUG,Small,at_risk,0,cs_outreach_declining,usage_declining
2025-03-01,bill_010017,Billing Account NUG,Small,at_risk,0,cs_outreach_declining,usage_declining
2025-03-01,bill_010017,Billing Account NUG,Small,at_risk,0,cs_outreach_declining,usage_declining
2025-03-01,bill_010017,Billing Account NUG,Small,at_risk,0,cs_outreach_declining,usage_declining
2025-03-01,bill_010055,Billing Account NVS,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010055,Billing Account NVS,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010055,Billing Account NVS,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010055,Billing Account NVS,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010075,Billing Account NWM,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_010121,Billing Account NYG,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_010126,Billing Account NYL,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010141,Billing Account NZA,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010141,Billing Account NZA,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010141,Billing Account NZA,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010187,Billing Account OAU,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010205,Billing Account OBM,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010229,Billing Account OCK,Small,at_risk,0,cs_outreach_contraction,recent_contraction
2025-03-01,bill_010257,Billing Account ODM,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010267,Billing Account ODW,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010281,Billing Account OEK,Medium,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_010286,Billing Account OEP,Small,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_010290,Billing Account OET,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010313,Billing Account OFQ,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_010317,Billing Account OFU,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_010320,Billing Account OFX,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_010348,Billing Account OGZ,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_010357,Billing Account OHI,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010379,Billing Account OIE,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010423,Billing Account OJW,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_010426,Billing Account OJZ,Medium,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_010433,Billing Account OKG,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010444,Billing Account OKR,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010447,Billing Account OKU,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_010481,Billing Account OMC,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010494,Billing Account OMP,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010498,Billing Account OMT,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_010502,Billing Account OMX,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
2025-03-01,bill_010505,Billing Account ONA,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010508,Billing Account OND,Large,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_010529,Billing Account ONY,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010530,Billing Account ONZ,Small,healthy,0,nurture,healthy_usage_and_arr
2025-03-01,bill_010534,Billing Account OOD,Medium,healthy,1,gtm_expansion_outreach,healthy_usage_and_arr
2025-03-01,bill_010535,Billing Account OOE,Medium,new,0,monitor_activation,new_account
2025-03-01,bill_010546,Billing Account OOP,Small,new,0,monitor_activation,new_account
2025-03-01,bill_010548,Billing Account OOR,Small,at_risk,0,cs_outreach_no_usage,zero_active_users
